date, pm25, pm10, o3, no2, so2, co
2019/5/19, 59, 27, , 11, , 7
2019/5/20, 64, 26, , 10, , 6
2019/5/21, 52, 14, , 12, , 7
2019/5/22, 39, 37, , 26, , 9
2019/5/23, 74, 43, , 30, , 7
2019/5/24, 68, 41, , 25, , 4
2019/5/25, 65, 30, , 21, , 3
2019/5/26, 59, 32, , 29, , 4
2019/5/27, 63, 25, , 27, , 5
2019/5/28, 66, 28, , 25, , 4
2019/5/29, 53, 29, , 25, , 3
2019/5/30, 47, 43, , 38, , 5
2019/5/31, 63, 34, , 23, , 5
2019/6/1, 60, 30, , 25, , 5
2019/6/2, 67, 21, , 17, , 2
2019/6/3, 42, 27, , 17, , 3
2019/6/4, 57, 28, , 14, , 3
2019/6/5, 60, 27, , 13, , 2
2019/6/6, 62, 31, , 25, , 4
2019/6/7, 60, 40, , 24, , 5
2019/6/8, 75, 20, , 15, , 2
2019/6/9, 38, 25, , 14, , 3
2019/6/10, 55, 33, , 18, , 4
2019/6/11, 69, 36, , 22, , 4
2019/6/12, 65, 41, , 25, , 4
2019/6/13, 69, 27, , 26, , 5
2019/6/14, 61, 31, , 10, , 3
2019/6/15, 69, 35, , 13, , 4
2019/6/16, 65, 26, , 24, , 5
2019/6/17, 50, , , 13, , 2
2019/6/21, 61, 16, , 9, , 2
2019/6/22, 40, 13, , 10, , 2
2019/6/23, 29, 22, , 14, , 2
2019/6/24, 40, 28, , 19, , 3
2019/6/25, 50, 40, , 38, , 5
2019/6/26, 65, 44, , 20, , 4
2019/6/27, 61, 30, , 22, , 4
2019/6/28, 45, 34, , 20, , 3
2019/6/29, 42, 31, , 23, , 3
2019/6/30, 49, 38, , 30, , 5
2019/1/1, 62, 8, , 15, , 6
2019/1/2, 32, 38, , 23, , 7
2019/1/3, 50, 33, , 24, , 8
2019/1/4, 81, 15, , 21, , 7
2019/1/5, 52, 21, , 14, , 6
2019/1/6, 52, 53, , 30, , 11
2019/1/7, 134, 52, , 25, , 10
2019/1/8, 138, 46, , 19, , 9
2019/1/9, 131, 48, , 18, , 8
2019/1/10, 138, 49, , 28, , 10
2019/1/11, 135, 29, , 22, , 8
2019/1/12, 83, 22, , 17, , 8
2019/1/13, 70, 11, , 17, , 7
2019/1/14, 39, 21, , 18, , 7
2019/1/15, 56, 23, , 28, , 9
2019/1/16, 68, 32, , 24, , 9
2019/1/17, 85, 24, , 22, , 6
2019/1/18, 59, 48, , 28, , 7
2019/1/19, 111, 64, , 27, , 9
2019/1/20, 150, 53, , 23, , 6
2019/1/21, 138, 53, , 24, , 6
2019/1/22, 132, 42, , 16, , 4
2019/1/23, 109, 27, , 13, , 3
2019/1/24, 75, 31, , 22, , 5
2019/1/25, 89, 61, , 25, , 7
2019/1/26, 157, 61, , 17, , 7
2019/1/27, 154, 46, , 26, , 6
2019/1/28, 125, 42, , 25, , 8
2019/1/29, 117, 44, , 21, , 6
2019/1/30, 125, 39, , 20, , 7
2019/1/31, 111, 41, , 19, , 6
2019/2/1, 123, 22, , 14, , 4
2019/2/2, 71, 49, , 19, , 7
2019/2/3, 138, 20, , 20, , 5
2019/2/4, 65, 39, , 24, , 5
2019/2/5, 100, 49, , 27, , 6
