date,pm10,o3,no2,so2,co,city,pm25
2016-5-18,,, 32,, 5,wroclaw, 81
2016-5-19,,, 33,, 5,wroclaw, 105
2016-5-20,,, 26,, 5,wroclaw, 100
2016-5-21,,, 22,, 4,wroclaw, 81
2016-5-22,,, 32,, 5,wroclaw, 76
2016-5-23,,, 25,, 4,wroclaw, 78
2016-5-24,,, 14,, 4,wroclaw, 83
2016-5-25,,, 13,, 3,wroclaw, 81
2016-5-26,,, 25,, 5,wroclaw, 88
2016-5-27,,, 19,, 4,wroclaw, 90
2016-5-28,,, 15,, 4,wroclaw, 85
2016-5-29,,, 24,, 5,wroclaw, 59
2016-5-30,,, 31,, 5,wroclaw, 70
2016-5-31,,, 23,, 4,wroclaw, 78
2016-6-1,,, 24,, 4,wroclaw, 61
2016-6-2,,, 25,, 5,wroclaw, 65
2016-6-3,,, 27,, 5,wroclaw, 80
2016-6-4,,, 23,, 4,wroclaw, 79
2016-6-5,,, 22,, 3,wroclaw, 76
2016-6-6,,, 30,, 4,wroclaw, 60
2016-6-7,,, 29,, 4,wroclaw, 67
2016-6-8,,, 20,, 4,wroclaw, 66
2016-6-9,,, 20,, 3,wroclaw, 64
2016-6-10,,, 18,, 3,wroclaw, 72
2016-6-11,,, 20,, 3,wroclaw, 57
2016-6-12,,, 26,, 5,wroclaw, 73
2016-6-13,,, 26,, 5,wroclaw, 71
2016-6-14,,, 25,, 5,wroclaw, 70
2016-6-15,,, 23,, 4,wroclaw, 73
2016-6-16,,, 20,, 4,wroclaw, 54
2016-6-17,,, 20,, 5,wroclaw, 58
2016-6-18,,, 18,, 4,wroclaw, 59
2016-6-19,,, 22,, 5,wroclaw, 59
2016-6-20,,, 22,, 5,wroclaw, 70
2016-6-21,,, 30,, 6,wroclaw, 68
2016-6-22,,, 33,, 5,wroclaw, 71
2016-6-23,,, 35,, 6,wroclaw, 82
2016-6-24,,, 20,, 5,wroclaw, 111
2016-6-25,,, 13,, 3,wroclaw, 79
2016-6-26,,, 25,, 4,wroclaw, 54
2016-6-27,,, 22,, 4,wroclaw, 67
2016-6-28,,, 24,, 5,wroclaw, 56
2016-6-29,,, 27,, 5,wroclaw, 59
2016-6-30,,, 25,, 5,wroclaw, 59
2016-1-4,,, 19,, 8,wroclaw, 170
2016-1-5,,, 17,, 11,wroclaw, 174
2016-1-6,,, 17,, 12,wroclaw, 198
2016-1-7,,, 24,, 8,wroclaw, 212
2016-1-8,,, 25,, 9,wroclaw, 133
2016-1-9,,, 18,, 12,wroclaw, 145
2016-1-10,,, 20,, 11,wroclaw, 182
2016-1-11,,, 20,, 10,wroclaw, 150
2016-1-12,,, 19,, 5,wroclaw, 121
2016-1-13,,, 18,, 7,wroclaw, 78
2016-1-14,,, 22,, 8,wroclaw, 108
2016-1-15,,, 16,, 5,wroclaw, 155
2016-1-16,,, 19,, 6,wroclaw, 118
2016-1-17,,, 24,, 8,wroclaw, 136
2016-1-18,,, 25,, 12,wroclaw, 157
2016-1-19,,, 25,, 8,wroclaw, 184
2016-1-20,,, 25,, 5,wroclaw, 155
2016-1-21,,, 27,, 7,wroclaw, 100
2016-1-22,,, 24,, 7,wroclaw, 148
2016-1-23,,, 20,, 7,wroclaw, 154
2016-1-24,,, 24,, 8,wroclaw, 115
2016-1-25,,, 25,, 9,wroclaw, 116
2016-1-26,,, 25,, 6,wroclaw, 114
2016-1-27,,, 22,, 5,wroclaw, 87
2016-1-28,,, 26,, 7,wroclaw, 75
2016-1-29,,, 17,, 4,wroclaw, 106
2016-1-30,,, 10,, 3,wroclaw, 62
2016-1-31,,, 21,, 6,wroclaw, 58
2016-2-1,,, 17,, 4,wroclaw, 82
2016-2-2,,, 15,, 3,wroclaw, 60
2016-2-3,,, 13,, 3,wroclaw, 63
2016-2-4,,, 21,, 5,wroclaw, 63
2016-2-5,,, 16,, 6,wroclaw, 94
2016-2-6,,, 14,, 5,wroclaw, 94
2016-2-7,,, 17,, 4,wroclaw, 83
2016-2-8,,, 18,, 4,wroclaw, 71
2016-2-9,,, 21,, 5,wroclaw, 65
2016-2-10,,, 16,, 4,wroclaw, 73
2016-2-11,,, 24,, 6,wroclaw, 65
2016-2-12,,, 20,, 7,wroclaw, 107
2016-2-13,,, 19,, 8,wroclaw, 157
2016-2-14,,, 24,, 8,wroclaw, 132
2016-2-15,,, 22,, 5,wroclaw, 125
2016-2-16,,, 18,, 5,wroclaw, 90
2016-2-17,,, 25,, 9,wroclaw, 123
2016-2-18,,, 24,, 6,wroclaw, 145
2016-2-19,,, 18,, 4,wroclaw, 123
2016-2-20,,, 14,, 4,wroclaw, 88
2016-2-21,,, 18,, 4,wroclaw, 57
2016-2-22,,, 23,, 4,wroclaw, 58
2016-2-23,,, 22,, 5,wroclaw, 70
2016-2-24,,, 29,, 7,wroclaw, 81
2016-2-25,,, 29,, 6,wroclaw, 119
2016-2-26,,, 21,, 6,wroclaw, 107
2016-2-27,,, 21,, 5,wroclaw, 146
2016-2-29,,, 22,, 5,wroclaw, 130
2016-3-1,,, 25,, 6,wroclaw, 105
2016-3-2,,, 32,, 8,wroclaw, 125
2016-3-3,,, 27,, 7,wroclaw, 113
2016-3-4,,, 23,, 8,wroclaw, 139
2016-3-5,,, 22,, 7,wroclaw, 151
2016-3-6,,, 28,, 7,wroclaw, 109
2016-3-7,,, 24,, 6,wroclaw, 91
2016-3-8,,, 29,, 6,wroclaw, 111
2016-3-9,,, 22,, 6,wroclaw, 114
2016-3-10,,, 20,, 6,wroclaw, 129
2016-3-11,,, 17,, 5,wroclaw, 123
2016-3-12,,, 15,, 4,wroclaw, 105
2016-3-13,,, 23,, 5,wroclaw, 114
2016-3-14,,, 22,, 5,wroclaw, 127
2016-3-15,,, 26,, 6,wroclaw, 91
2016-3-16,,, 34,, 10,wroclaw, 120
2016-3-17,,, 23,, 5,wroclaw, 159
2016-3-18,,, 19,, 4,wroclaw, 128
2016-3-19,,, 12,, 3,wroclaw, 84
2016-3-20,,, 17,, 4,wroclaw, 79
2016-3-21,,, 20,, 4,wroclaw, 75
2016-3-22,,, 26,, 5,wroclaw, 79
2016-3-23,,, 28,, 7,wroclaw, 99
2016-3-24,,, 27,, 7,wroclaw, 122
2016-3-25,,, 19,, 5,wroclaw, 145
2016-3-26,,, 17,, 6,wroclaw, 93
2016-3-27,,, 13,, 4,wroclaw, 112
2016-3-28,,, 20,, 4,wroclaw, 78
2016-3-29,,, 27,, 6,wroclaw, 66
2016-3-30,,, 26,, 6,wroclaw, 81
2016-3-31,,, 24,, 5,wroclaw, 92
2015-10-1,,, 38,, 7,wroclaw, 102
2015-10-2,,, 30,, 4,wroclaw, 124
2015-10-3,,, 22,, 2,wroclaw, 105
2015-10-4,,, 39,, 5,wroclaw, 88
2015-10-5,,, 32,, 4,wroclaw, 104
2015-10-6,,, 20,, 3,wroclaw, 147
2015-10-7,,, 24,, 4,wroclaw, 113
2015-10-8,,, 27,, 4,wroclaw, 85
2015-10-9,,, 21,, 3,wroclaw, 93
2015-10-10,,, 18,, 3,wroclaw, 77
2015-10-11,,, 24,, 4,wroclaw, 81
2015-10-12,,, 23,, 5,wroclaw, 99
2015-10-13,,, 21,, 6,wroclaw, 90
2015-10-14,,, 20,, 5,wroclaw, 146
2015-10-15,,, 22,, 7,wroclaw, 124
2015-10-16,,, 18,, 6,wroclaw, 109
2015-10-17,,, 19,, 7,wroclaw, 86
2015-10-18,,, 27,, 8,wroclaw, 103
2015-10-19,,, 23,, 7,wroclaw, 121
2015-10-20,,, 22,, 5,wroclaw, 117
2015-10-21,,, 28,, 5,wroclaw, 95
2015-10-22,,, 23,, 3,wroclaw, 98
2015-10-23,,, 25,, 5,wroclaw, 70
2015-10-24,,, 21,, 5,wroclaw, 95
2015-10-25,,, 23,, 5,wroclaw, 94
2015-10-26,,, 24,, 7,wroclaw, 137
2015-10-27,,, 29,, 8,wroclaw, 140
2015-10-28,,, 30,, 9,wroclaw, 147
2015-10-29,,, 27,, 9,wroclaw, 162
2015-10-30,,, 21,, 10,wroclaw, 165
2015-10-31,,, 19,, 5,wroclaw, 186
2015-11-1,,, 38,, 11,wroclaw, 106
2015-11-2,,, 42,, 15,wroclaw, 137
2015-11-3,,, 51,, 24,wroclaw, 175
2015-11-4,,, 32,, 16,wroclaw, 212
2015-11-5,,, 25,, 15,wroclaw, 229
2015-11-6,,, 22,, 12,wroclaw, 206
2015-11-7,,, 16,, 5,wroclaw, 139
2015-11-8,,, 22,, 7,wroclaw, 81
2015-11-9,,, 12,, 3,wroclaw, 85
2015-11-10,,, 10,, 3,wroclaw, 57
2015-11-11,,, 21,, 5,wroclaw, 58
2015-11-12,,, 25,, 6,wroclaw, 80
2015-11-13,,, 11,, 2,wroclaw, 99
2015-11-14,,, 11,, 3,wroclaw, 57
2015-11-15,,, 23,, 6,wroclaw, 47
2015-11-16,,, 22,, 6,wroclaw, 84
2015-11-17,,, 16,, 4,wroclaw, 82
2015-11-18,,, 17,, 3,wroclaw, 59
2015-11-19,,, 22,, 5,wroclaw, 57
2015-11-20,,, 23,, 6,wroclaw, 66
2015-11-21,,, 22,, 7,wroclaw, 90
2015-11-22,,, 28,, 8,wroclaw, 110
2015-11-23,,, 23,, 6,wroclaw, 123
2015-11-24,,, 22,, 6,wroclaw, 104
2015-11-25,,, 25,, 8,wroclaw, 123
2015-11-26,,, 23,, 9,wroclaw, 152
2015-11-27,,, 18,, 6,wroclaw, 164
2015-11-28,,, 16,, 3,wroclaw, 137
2015-11-29,,, 17,, 3,wroclaw, 63
2015-11-30,,, 17,, 3,wroclaw, 60
2015-12-1,,, 24,, 5,wroclaw, 56
2015-12-2,,, 36,, 10,wroclaw, 78
2015-12-3,,, 24,, 5,wroclaw, 114
2015-12-4,,, 25,, 6,wroclaw, 91
2015-12-5,,, 16,, 4,wroclaw, 95
2015-12-6,,, 25,, 7,wroclaw, 68
2015-12-7,,, 18,, 7,wroclaw, 108
2015-12-8,,, 24,, 6,wroclaw, 128
2015-12-9,,, 27,, 8,wroclaw, 90
2015-12-10,,, 28,, 7,wroclaw, 110
2015-12-11,,, 16,, 3,wroclaw, 107
2015-12-12,,, 11,, 3,wroclaw, 65
2015-12-13,,, 27,, 7,wroclaw, 61
2015-12-14,,, 24,, 10,wroclaw, 106
2015-12-15,,, 20,, 8,wroclaw, 152
2015-12-16,,, 23,, 8,wroclaw, 156
2015-12-17,,, 24,, 8,wroclaw, 99
2015-12-18,,, 26,, 8,wroclaw, 90
2015-12-19,,, 16,, 7,wroclaw, 107
2015-12-20,,, 21,, 7,wroclaw, 109
2015-12-21,,, 22,, 4,wroclaw, 83
2015-12-22,,, 25,, 5,wroclaw, 66
2015-12-23,,, 21,, 7,wroclaw, 79
2015-12-24,,, 13,, 4,wroclaw, 113
2015-12-25,,, 11,, 3,wroclaw, 77
2015-12-26,,, 20,, 5,wroclaw, 62
2015-12-27,,, 21,, 5,wroclaw, 75
2015-12-28,,, 16,, 4,wroclaw, 101
2015-12-29,,, 18,, 4,wroclaw, 86
2015-12-30,,,,,,wroclaw, 113
2016-1-2,,, 13,, 5,wroclaw, 114
2016-1-3,,, 21,, 8,wroclaw, 143
2015-7-1,,, 30,, 3,wroclaw, 68
2015-7-2,,, 31,, 3,wroclaw, 72
2015-7-3,,, 29,, 4,wroclaw, 72
2015-7-4,,, 34,, 4,wroclaw, 78
2015-7-5,,, 24,, 3,wroclaw, 85
2015-7-6,,, 29,, 3,wroclaw, 74
2015-7-7,,, 22,, 2,wroclaw, 71
2015-7-8,,, 17,, 1,wroclaw, 59
2015-7-9,,, 18,, 1,wroclaw, 56
2015-7-10,,, 17,, 1,wroclaw, 51
2015-7-11,,, 17,, 1,wroclaw, 57
2015-7-12,,, 19,, 2,wroclaw, 66
2015-7-13,,, 20,, 3,wroclaw, 57
2015-7-14,,, 19,, 2,wroclaw, 55
2015-7-15,,, 31,, 5,wroclaw, 60
2015-7-16,,, 39,, 6,wroclaw, 72
2015-7-17,,, 29,, 4,wroclaw, 84
2015-7-18,,, 19,, 3,wroclaw, 75
2015-7-19,,, 23,, 3,wroclaw, 63
2015-7-20,,, 27,, 4,wroclaw, 58
2015-7-21,,, 32,, 5,wroclaw, 62
2015-7-22,,, 26,, 4,wroclaw, 71
2015-7-23,,, 37,, 5,wroclaw, 66
2015-7-24,,, 22,, 4,wroclaw, 74
2015-7-25,,, 14,, 1,wroclaw, 70
2015-7-26,,, 18,, 2,wroclaw, 38
2015-7-27,,, 34,, 4,wroclaw, 59
2015-7-28,,, 28,, 3,wroclaw, 60
2015-7-29,,, 22,, 2,wroclaw, 56
2015-7-30,,, 23,, 2,wroclaw, 54
2015-7-31,,, 25,, 2,wroclaw, 56
2015-8-1,,, 24,, 3,wroclaw, 65
2015-8-2,,, 43,, 5,wroclaw, 71
2015-8-3,,, 41,, 5,wroclaw, 86
2015-8-4,,, 27,, 3,wroclaw, 100
2015-8-5,,, 38,, 4,wroclaw, 66
2015-8-6,,, 43,, 4,wroclaw, 76
2015-8-7,,, 27,, 3,wroclaw, 97
2015-8-8,,, 18,, 3,wroclaw, 85
2015-8-9,,, 35,, 4,wroclaw, 77
2015-8-10,,, 37,, 4,wroclaw, 95
2015-8-11,,, 35,, 4,wroclaw, 94
2015-8-12,,, 30,, 3,wroclaw, 100
2015-8-13,,, 32,, 3,wroclaw, 81
2015-8-14,,, 19,, 3,wroclaw, 80
2015-8-15,,, 19,, 3,wroclaw, 84
2015-8-16,,, 28,, 4,wroclaw, 79
2015-8-17,,, 23,, 3,wroclaw, 92
2015-8-18,,, 25,, 2,wroclaw, 75
2015-8-19,,, 24,, 2,wroclaw, 70
2015-8-20,,, 28,, 2,wroclaw, 64
2015-8-21,,, 26,, 3,wroclaw, 70
2015-8-22,,, 22,, 2,wroclaw, 77
2015-8-23,,, 24,, 2,wroclaw, 73
2015-8-24,,, 27,, 3,wroclaw, 73
2015-8-25,,, 30,, 3,wroclaw, 58
2015-8-26,,, 30,, 3,wroclaw, 51
2015-8-27,,, 28,, 3,wroclaw, 59
2015-8-28,,, 21,, 2,wroclaw, 81
2015-8-29,,, 31,, 4,wroclaw, 59
2015-8-30,,, 38,, 4,wroclaw, 79
2015-8-31,,, 43,, 4,wroclaw, 83
2015-9-1,,, 24,, 2,wroclaw, 88
2015-9-2,,, 31,, 2,wroclaw, 58
2015-9-3,,, 28,, 2,wroclaw, 61
2015-9-4,,, 23,, 2,wroclaw, 65
2015-9-5,,, 9,,,wroclaw, 56
2015-9-6,,, 18,, 1,wroclaw, 46
2015-9-7,,, 20,, 1,wroclaw, 55
2015-9-8,,, 27,, 3,wroclaw, 53
2015-9-9,,, 29,, 2,wroclaw, 68
2015-9-10,,, 28,, 4,wroclaw, 74
2015-9-11,,, 24,, 3,wroclaw, 90
2015-9-12,,, 17,, 1,wroclaw, 79
2015-9-13,,, 22,, 2,wroclaw, 65
2015-9-14,,, 31,, 4,wroclaw, 68
2015-9-15,,, 34,, 5,wroclaw, 70
2015-9-16,,, 29,, 3,wroclaw, 88
2015-9-17,,, 25,, 2,wroclaw, 70
2015-9-18,,, 25,, 2,wroclaw, 60
2015-9-19,,, 16,, 1,wroclaw, 69
2015-9-20,,, 26,, 2,wroclaw, 55
2015-9-21,,, 28,, 2,wroclaw, 59
2015-9-22,,, 28,, 2,wroclaw, 69
2015-9-23,,, 30,, 3,wroclaw, 70
2015-9-24,,, 30,, 2,wroclaw, 63
2015-9-25,,, 21,, 1,wroclaw, 73
2015-9-26,,, 21,, 1,wroclaw, 64
2015-9-27,,, 25,, 2,wroclaw, 54
2015-9-28,,, 24,, 2,wroclaw, 67
2015-9-29,,, 31,, 3,wroclaw, 65
2015-9-30,,, 35,, 5,wroclaw, 75
2015-5-5,,, 24,, 5,wroclaw, 61
2015-5-6,,, 27,, 4,wroclaw, 60
2015-5-7,,, 31,, 4,wroclaw, 57
2015-5-8,,, 22,, 3,wroclaw, 58
2015-5-9,,, 11,, 2,wroclaw, 71
2015-5-10,,, 25,, 3,wroclaw, 44
2015-5-11,,, 25,, 3,wroclaw, 52
2015-5-12,,, 23,, 3,wroclaw, 54
2015-5-13,,, 28,, 4,wroclaw, 50
2015-5-14,,, 30,, 5,wroclaw, 58
2015-5-15,,, 20,, 3,wroclaw, 57
2015-5-16,,, 14,, 2,wroclaw, 59
2015-5-17,,, 28,, 4,wroclaw, 53
2015-5-18,,, 30,, 5,wroclaw, 63
2015-5-19,,, 27,, 4,wroclaw, 69
2015-5-20,,, 27,, 4,wroclaw, 66
2015-5-21,,, 29,, 4,wroclaw, 73
2015-5-22,,, 25,, 4,wroclaw, 71
2015-5-23,,, 21,, 4,wroclaw, 67
2015-5-24,,, 29,, 5,wroclaw, 79
2015-5-25,,, 20,, 3,wroclaw, 91
2015-5-26,,, 18,, 2,wroclaw, 62
2015-5-27,,, 23,, 3,wroclaw, 48
2015-5-28,,, 27,, 4,wroclaw, 55
2015-5-29,,, 19,, 3,wroclaw, 64
2015-5-30,,, 17,, 2,wroclaw, 48
2015-5-31,,, 26,, 4,wroclaw, 39
2015-6-1,,, 23,, 4,wroclaw, 56
2015-6-2,,, 28,, 4,wroclaw, 45
2015-6-3,,, 14,, 2,wroclaw, 52
2015-6-4,,, 27,, 3,wroclaw, 38
2015-6-5,,, 24,, 3,wroclaw, 45
2015-6-11,,, 39,, 5,wroclaw, 78
2015-6-12,,, 24,, 4,wroclaw, 97
2015-6-13,,, 17,, 3,wroclaw, 76
2015-6-14,,, 23,, 3,wroclaw, 62
2015-6-15,,, 24,, 2,wroclaw, 66
2015-6-16,,, 25,, 2,wroclaw, 59
2015-6-17,,, 28,, 3,wroclaw, 62
2015-6-18,,, 19,, 2,wroclaw, 68
2015-6-19,,, 16,, 2,wroclaw, 54
2015-6-20,,, 11,, 2,wroclaw, 52
2015-6-21,,, 22,, 3,wroclaw, 50
2015-6-22,,, 19,, 3,wroclaw, 57
2015-6-23,,, 19,, 2,wroclaw, 49
2015-6-24,,, 28,, 3,wroclaw, 58
2015-6-25,,, 32,, 4,wroclaw, 64
2015-6-26,,, 22,, 3,wroclaw, 80
2015-6-27,,, 14,, 2,wroclaw, 74
2015-6-28,,, 27,, 4,wroclaw, 62
2015-6-29,,, 28,, 4,wroclaw, 72
2015-6-30,,, 30,, 3,wroclaw, 74
2022-3-26,,, 17,,,wroclaw,
2021-12-25,,, 21,, 9,wroclaw,
2021-1-17,,, 32,, 9,wroclaw,
2020-8-26,,, 12,, 3,wroclaw,
2020-8-27,,, 19,, 4,wroclaw,
2019-12-31,,, 14,, 4,wroclaw,
2018-12-31,,, 7,, 3,wroclaw,
2017-8-19,,, 15,, 3,wroclaw,
2017-8-20,,, 16,, 3,wroclaw,
2017-8-21,,, 15,, 3,wroclaw,
2017-9-9,,, 9,, 3,wroclaw,
2017-4-17,,, 21,, 4,wroclaw,
2017-6-9,,, 20,, 4,wroclaw,
2017-6-10,,, 19,, 3,wroclaw,
2017-6-11,,, 21,, 3,wroclaw,
2016-8-13,,, 13,, 3,wroclaw,
2016-8-14,,, 13,, 3,wroclaw,
2016-8-15,,, 22,, 4,wroclaw,
2016-2-28,,, 24,, 5,wroclaw,
2016-1-1,,, 9,, 3,wroclaw,
2015-6-6,,, 15,, 2,wroclaw,
2015-6-7,,, 30,, 4,wroclaw,
2015-6-8,,, 22,, 3,wroclaw,
2015-6-9,,, 26,, 3,wroclaw,
2015-6-10,,, 39,, 4,wroclaw,
2016-4-8,, 20, 9, 3,,biała podlaska, 98
2016-4-18,, 29, 5, 2,,biała podlaska, 59
2016-4-23, 54, 33, 7, 3, 5,biała podlaska, 93
2016-4-24,, 30, 4, 3,,biała podlaska, 139
2016-5-1, 14, 34, 3, 1, 2,biała podlaska, 122
2016-5-2,, 30, 3, 1,,biała podlaska, 59
2016-5-22, 27, 37, 7, 1, 2,biała podlaska, 77
2016-5-23,, 34, 6, 5,,biała podlaska, 62
2016-5-25,, 34, 4, 2,,biała podlaska, 53
2016-5-28,, 37, 5, 3,,biała podlaska, 67
2016-1-6,, 9, 7, 3,,biała podlaska, 160
2016-1-12,, 13, 7, 4,,biała podlaska, 98
2016-1-14,, 26, 6, 3,,biała podlaska, 43
2016-1-24, 41, 10, 12, 5, 3,biała podlaska, 230
2016-1-25,, 12, 12, 4,,biała podlaska, 112
2016-1-28,, 9, 8, 3,,biała podlaska, 100
2016-1-31, 22, 22, 4, 2, 5,biała podlaska, 59
2016-2-1, 22, 16, 9, 3, 2,biała podlaska, 73
2016-2-2, 10, 14, 6, 3, 1,biała podlaska, 81
2016-2-3,, 24, 5, 3,,biała podlaska, 42
2016-2-9,, 21, 5, 3,,biała podlaska, 70
2016-2-12, 24, 13, 8, 3, 2,biała podlaska, 73
2016-2-13,, 16, 6, 7,,biała podlaska, 80
2016-2-17,, 13, 4, 5,,biała podlaska, 71
2016-2-28,, 19, 7, 3,,biała podlaska, 96
2016-3-4,, 16, 4, 2,,biała podlaska, 84
2016-3-10, 33, 14, 3, 1, 3,biała podlaska, 56
2016-3-11,, 25, 3, 2,,biała podlaska, 95
2016-3-14,, 26, 5, 2,,biała podlaska, 79
2016-3-17,, 22, 5, 2,,biała podlaska, 107
2016-3-20,, 20, 4, 3,,biała podlaska, 78
2016-3-23, 20, 28, 3, 2, 3,biała podlaska, 59
2016-3-24,, 28, 9, 3,,biała podlaska, 71
2016-3-31,, 25, 7, 2,,biała podlaska, 60
2015-10-18,, 21, 5, 2,,biała podlaska, 62
2015-10-31,, 18, 9, 2,,biała podlaska, 115
2015-11-4, 49, 16, 12, 4, 4,biała podlaska, 173
2015-11-5,, 13, 6, 2,,biała podlaska, 134
2015-11-23, 27, 11, 10, 2, 2,biała podlaska, 101
2015-11-24, 42, 13, 10, 2, 4,biała podlaska, 95
2015-11-25,, 14, 7, 4,,biała podlaska, 112
2015-12-3, 32, 9, 11, 2, 4,biała podlaska, 98
2015-12-4,, 15, 9, 2,,biała podlaska, 96
2015-12-14, 108, 23, 12, 3, 21,biała podlaska, 43
2015-12-15,, 13, 11, 3,,biała podlaska, 211
