city,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
warsaw,2022-04-25,10.5,7.9,9.0,10.5,5.5,7.5,6.6,84.7,1.932,100,4.17,0.0,0.0,23.6,17.6,10.9,91.8,15.5,82.6,4.4,2,"Rain, Overcast"
warsaw,2022-04-26,11.1,6.5,8.8,11.1,4.1,7.5,5.6,81.4,0.483,100,8.33,0.0,0.0,18.0,13.5,294.5,85.5,13.0,108.1,4.3,3,"Rain, Partially cloudy"
warsaw,2022-04-27,15.0,5.0,11.1,15.0,3.7,10.7,2.3,58.8,0.0,0,0.0,0.0,0.0,14.4,10.2,9.1,58.8,14.9,243.0,15.7,7,Partially cloudy
warsaw,2022-04-28,15.2,5.1,10.5,15.2,4.8,10.1,1.5,55.3,0.0,0,0.0,0.0,0.0,21.6,17.2,26.1,45.2,18.6,222.3,19.1,7,Partially cloudy
warsaw,2022-04-29,16.2,3.9,10.9,16.2,3.9,10.8,3.0,60.9,0.0,0,0.0,0.0,0.0,15.0,12.8,91.4,51.8,16.0,156.8,13.2,6,Partially cloudy
warsaw,2022-04-30,16.9,3.9,11.4,16.9,3.9,11.4,0.7,52.7,0.0,0,0.0,0.0,0.0,18.0,16.7,302.3,44.6,15.3,265.5,22.8,8,Partially cloudy
warsaw,2022-05-01,18.9,3.1,12.1,18.9,3.1,12.1,1.5,52.6,0.0,0,0.0,0.0,0.0,14.4,11.3,6.9,48.4,15.4,297.5,22.2,8,Partially cloudy
warsaw,2022-05-02,18.9,7.3,13.5,18.9,6.4,13.3,3.0,51.5,0.0,0,0.0,0.0,0.0,39.6,17.1,301.5,31.4,17.0,334.4,17.9,7,Partially cloudy
warsaw,2022-05-03,16.6,7.7,12.6,16.6,6.2,12.3,2.5,53.0,0.0,0,0.0,0.0,0.0,47.0,23.9,305.0,47.8,16.5,274.1,17.7,7,Partially cloudy
warsaw,2022-05-04,17.0,9.4,12.8,17.0,7.7,12.6,2.1,49.7,0.0,0,0.0,0.0,0.0,28.8,17.1,54.7,57.5,18.4,273.1,23.3,10,Partially cloudy
warsaw,2022-05-05,21.2,7.6,14.2,21.2,5.3,13.5,1.3,42.1,0.0,0,0.0,0.0,0.0,32.4,20.8,121.2,51.7,18.9,261.2,22.3,8,Partially cloudy
warsaw,2022-05-06,19.3,10.3,14.8,19.3,10.3,14.8,6.9,60.7,0.0,0,0.0,0.0,0.0,36.0,17.5,275.0,52.2,16.4,224.6,18.9,7,Partially cloudy
warsaw,2022-05-07,20.8,6.9,14.5,20.8,6.9,14.4,6.2,60.1,0.0,0,0.0,0.0,0.0,36.0,15.7,287.7,30.7,15.9,260.3,22.1,8,Partially cloudy
warsaw,2022-05-08,19.4,9.4,14.7,19.4,9.4,14.7,7.3,63.4,0.0,0,0.0,0.0,0.0,25.2,20.4,312.3,57.1,17.0,211.8,18.0,9,Partially cloudy
warsaw,2022-05-09,18.0,8.4,13.3,18.0,5.6,12.8,0.1,42.7,0.0,0,0.0,0.0,0.0,36.0,19.7,45.3,24.3,18.4,303.6,26.0,8,Partially cloudy
warsaw,2022-05-10,20.3,5.6,13.8,20.3,3.6,13.4,-2.5,34.8,0.0,0,0.0,0.0,0.0,18.0,11.6,124.6,32.1,18.6,309.9,26.7,8,Partially cloudy
warsaw,2022-05-11,25.6,9.0,18.2,25.6,7.6,18.0,6.6,48.1,0.0,0,0.0,0.0,0.0,14.4,14.9,193.0,67.6,18.6,247.8,19.4,7,Partially cloudy
warsaw,2022-05-12,23.9,14.0,19.0,23.9,14.0,19.0,8.1,50.0,0.0,0,0.0,0.0,0.0,64.8,38.1,269.3,48.0,17.8,276.0,17.9,8,Partially cloudy
warsaw,2022-05-13,21.4,9.4,15.5,21.4,8.7,15.4,5.7,55.9,0.483,100,4.17,0.0,0.0,39.6,23.7,270.0,54.9,18.3,248.4,16.9,10,"Rain, Partially cloudy"
warsaw,2022-05-14,16.9,8.5,13.1,16.9,6.6,12.8,6.2,65.2,0.0,0,0.0,0.0,0.0,43.7,29.2,267.1,58.6,18.2,162.9,14.0,9,Partially cloudy
warsaw,2022-05-15,18.3,7.4,13.5,18.3,5.3,13.1,4.2,56.1,0.0,0,0.0,0.0,0.0,43.2,24.5,288.5,32.2,18.3,312.2,26.8,8,Partially cloudy
warsaw,2022-05-16,19.5,8.5,14.5,19.5,8.4,14.4,2.0,46.0,0.0,0,0.0,0.0,0.0,25.2,15.0,9.2,57.0,19.0,295.6,25.5,8,Partially cloudy
warsaw,2022-05-17,17.7,9.4,13.4,17.7,6.1,13.2,-0.6,39.2,0.0,0,0.0,0.0,0.0,43.2,24.9,16.0,53.3,18.4,141.3,8.0,5,Partially cloudy
warsaw,2022-05-18,18.0,3.2,11.5,18.0,1.2,10.5,-1.8,42.2,0.0,0,0.0,0.0,0.0,43.2,21.5,330.8,4.1,18.8,319.5,27.4,8,Clear
warsaw,2022-05-19,24.5,3.7,15.7,24.5,3.7,15.7,0.9,42.6,0.0,0,0.0,0.0,0.0,14.4,13.6,209.5,49.9,18.7,362.2,24.6,8,Partially cloudy
warsaw,2022-05-20,27.5,9.3,19.3,27.1,9.3,19.2,7.8,49.3,0.0,0,0.0,0.0,0.0,50.6,32.8,256.6,63.9,18.4,292.3,25.0,8,Partially cloudy
warsaw,2022-05-21,16.6,12.7,15.1,16.6,12.7,15.1,10.2,73.5,9.175,100,8.33,0.0,0.0,72.4,39.3,265.6,75.0,15.5,189.0,14.7,10,"Rain, Partially cloudy"
warsaw,2022-05-22,15.0,10.0,12.3,15.0,7.0,12.2,6.8,70.1,0.0,0,0.0,0.0,0.0,51.2,28.8,291.1,81.0,19.0,126.5,10.7,3,Partially cloudy
warsaw,2022-05-23,19.1,9.0,14.0,19.1,7.1,13.4,6.4,62.6,0.0,0,0.0,0.0,0.0,28.8,20.7,301.1,56.0,18.2,253.2,21.6,10,Partially cloudy
warsaw,2022-05-24,20.0,8.8,15.3,20.0,6.9,15.1,8.0,65.1,1.932,100,4.17,0.0,0.0,46.8,27.6,130.4,53.6,17.5,205.4,17.4,6,"Rain, Partially cloudy"
warsaw,2022-05-25,17.2,12.1,14.2,17.2,12.1,14.2,12.8,91.6,4.83,100,12.5,0.0,0.0,33.0,25.3,279.2,75.3,11.5,84.5,6.9,2,"Rain, Partially cloudy"
warsaw,2022-05-26,20.6,9.0,15.6,20.6,7.6,15.5,9.4,69.3,0.29,100,4.17,0.0,0.0,55.9,33.4,259.4,45.2,17.2,238.9,20.3,8,"Rain, Partially cloudy"
warsaw,2022-05-27,16.0,8.7,14.0,16.0,7.0,13.9,8.5,70.3,1.835,100,8.33,0.0,0.0,57.6,28.6,255.6,62.9,19.0,128.8,10.9,5,"Rain, Partially cloudy"
warsaw,2022-05-28,12.7,8.0,9.9,12.7,5.6,8.5,4.9,72.3,0.483,100,4.17,0.0,0.0,57.6,29.2,252.4,62.9,17.4,144.9,12.4,6,"Rain, Partially cloudy"
warsaw,2022-05-29,16.3,9.0,12.4,16.3,7.0,11.8,7.1,71.5,0.194,100,8.33,0.0,0.0,18.0,15.7,249.4,74.8,19.5,208.0,17.8,9,"Rain, Partially cloudy"
warsaw,2022-05-30,13.2,9.1,11.3,13.2,9.1,11.3,8.4,82.4,8.692,100,12.5,0.0,0.0,36.2,22.5,283.8,69.1,16.6,122.0,10.3,4,"Rain, Partially cloudy"
warsaw,2022-05-31,20.0,5.3,14.0,20.0,5.3,14.0,5.9,62.4,0.0,0,0.0,0.0,0.0,14.4,13.5,191.9,29.4,16.3,326.8,27.9,10,Partially cloudy
warsaw,2022-06-01,21.2,12.8,16.0,21.2,12.8,16.0,9.8,69.6,12.652,100,16.67,0.0,0.0,39.6,24.1,230.6,49.7,16.5,226.2,19.6,9,"Rain, Partially cloudy"
warsaw,2022-06-02,19.4,11.0,14.9,19.4,11.0,14.9,8.7,69.0,0.966,100,4.17,0.0,0.0,39.6,20.5,262.0,55.3,17.5,219.5,12.4,9,"Rain, Partially cloudy"
warsaw,2022-06-03,22.4,7.3,16.4,22.4,7.3,16.4,7.4,59.5,0.0,0,0.0,0.0,0.0,57.6,11.5,173.7,16.0,17.3,259.0,22.3,9,Clear
warsaw,2022-06-04,23.7,12.6,18.7,23.7,12.6,18.7,11.2,62.4,0.0,0,0.0,0.0,0.0,18.0,16.0,88.7,60.6,19.0,193.7,16.4,5,Partially cloudy
warsaw,2022-06-05,23.9,13.7,19.0,23.9,13.7,19.0,7.7,49.9,0.0,0,0.0,0.0,0.0,21.6,20.5,25.8,33.3,18.7,343.1,29.4,8,Partially cloudy
warsaw,2022-06-06,26.0,13.2,20.5,26.0,13.2,20.5,9.8,52.5,0.0,0,0.0,0.0,0.0,43.2,16.6,138.0,53.0,18.6,321.7,27.6,8,Partially cloudy
warsaw,2022-06-07,26.1,17.0,21.3,26.1,17.0,21.3,15.2,70.2,0.097,100,4.17,0.0,0.0,18.0,13.3,288.2,54.4,15.1,196.0,16.7,8,"Rain, Partially cloudy"
warsaw,2022-06-08,21.8,16.0,18.3,21.8,16.0,18.3,15.7,85.2,2.898,100,8.33,0.0,0.0,18.0,13.7,296.6,69.1,14.9,139.9,11.9,4,"Rain, Partially cloudy"
warsaw,2022-06-09,27.5,15.0,20.8,27.7,15.0,20.9,16.7,79.0,1.642,100,8.33,0.0,0.0,21.6,15.4,359.8,55.1,14.2,216.5,18.5,9,"Rain, Partially cloudy"
warsaw,2022-06-10,23.4,16.0,19.6,23.4,16.0,19.6,15.8,79.7,0.097,100,4.17,0.0,0.0,28.8,28.4,301.5,65.0,15.8,255.5,21.9,9,"Rain, Partially cloudy"
warsaw,2022-06-11,23.5,14.2,19.2,23.5,14.2,19.2,10.7,60.6,0.0,0,0.0,0.0,0.0,21.6,19.0,323.0,23.8,18.3,345.3,29.5,8,Partially cloudy
warsaw,2022-06-12,25.8,12.4,20.2,25.8,12.4,20.2,11.6,61.1,0.0,0,0.0,0.0,0.0,28.8,15.2,267.0,41.5,17.7,277.8,23.8,10,Partially cloudy
warsaw,2022-06-13,19.8,11.3,15.9,19.8,11.3,15.9,13.1,83.9,7.726,100,8.33,0.0,0.0,50.4,26.5,243.7,62.4,15.4,120.9,10.3,4,"Rain, Partially cloudy"
warsaw,2022-06-14,17.4,9.5,13.8,17.4,7.8,13.7,8.2,71.1,0.0,0,0.0,0.0,0.0,43.4,26.2,271.6,42.7,16.3,218.0,18.7,10,Partially cloudy
warsaw,2022-06-15,19.6,10.5,15.6,19.6,10.5,15.6,9.4,68.1,0.0,0,0.0,0.0,0.0,32.4,21.4,266.5,56.6,18.7,215.7,17.6,6,Partially cloudy
warsaw,2022-06-16,24.2,9.3,17.9,24.2,8.8,17.9,9.4,62.4,0.0,0,0.0,0.0,0.0,28.8,14.0,162.2,59.9,16.5,378.6,24.7,9,Partially cloudy
warsaw,2022-06-17,22.1,12.0,17.6,22.1,12.0,17.6,10.1,62.7,0.579,100,4.17,0.0,0.0,28.8,20.5,314.3,47.5,18.8,293.9,20.3,8,"Rain, Partially cloudy"
warsaw,2022-06-18,27.0,11.2,20.2,26.7,11.2,20.2,11.3,60.6,0.0,0,0.0,0.0,0.0,32.5,16.2,211.2,50.5,17.1,274.2,18.8,6,Partially cloudy
warsaw,2022-06-19,31.8,16.4,24.9,30.9,16.4,24.7,13.8,53.1,0.0,0,0.0,0.0,0.0,39.6,19.6,192.3,30.4,18.4,358.6,24.6,7,Partially cloudy
warsaw,2022-06-20,24.7,15.9,19.7,24.7,15.9,19.7,15.4,77.9,6.761,100,4.17,0.0,0.0,31.7,21.3,286.3,55.5,15.9,203.2,13.1,9,"Rain, Partially cloudy"
warsaw,2022-06-21,16.9,12.0,13.8,16.9,12.0,13.8,10.2,79.3,1.256,100,8.33,0.0,0.0,50.6,31.4,279.8,68.9,18.2,178.0,12.2,8,"Rain, Partially cloudy"
warsaw,2022-06-22,22.9,10.1,17.3,22.9,10.1,17.3,10.2,66.3,0.0,0,0.0,0.0,0.0,36.0,21.7,290.4,33.7,20.1,353.9,24.3,10,Partially cloudy
warsaw,2022-06-23,25.4,12.9,20.3,25.4,12.9,20.3,10.6,56.4,0.0,0,0.0,0.0,0.0,32.4,14.3,358.3,36.1,20.1,361.3,24.7,9,Partially cloudy
warsaw,2022-06-24,27.9,13.7,22.2,27.2,13.7,22.1,10.6,50.9,0.0,0,0.0,0.0,0.0,39.6,20.0,117.3,7.2,19.0,395.7,27.2,8,Clear
warsaw,2022-06-25,29.9,16.1,24.1,28.7,16.1,23.7,10.9,46.0,0.0,0,0.0,0.0,0.0,50.1,22.6,113.9,23.0,18.8,414.8,27.1,8,Partially cloudy
warsaw,2022-06-26,30.3,18.2,25.2,29.1,18.2,24.8,12.2,46.7,0.0,0,0.0,0.0,0.0,43.2,22.9,116.1,11.7,19.4,380.2,26.1,8,Clear
warsaw,2022-06-27,31.4,19.0,26.0,30.5,19.0,25.7,13.5,48.0,0.0,0,0.0,0.0,0.0,43.2,23.6,124.5,31.5,19.2,333.1,22.6,8,Partially cloudy
warsaw,2022-06-28,32.4,19.3,24.6,31.8,19.3,24.5,16.2,63.4,2.897,100,4.17,0.0,0.0,43.2,21.0,160.0,47.4,17.5,270.5,18.5,8,"Rain, Partially cloudy"
warsaw,2022-06-29,26.9,18.8,22.0,27.6,18.8,22.0,17.9,79.3,0.097,100,4.17,0.0,0.0,18.0,15.1,318.7,64.0,14.2,244.2,14.9,7,"Rain, Partially cloudy"
warsaw,2022-06-30,33.9,20.1,25.8,34.9,20.1,26.3,17.9,64.3,0.0,0,0.0,0.0,0.0,40.1,16.8,72.1,68.9,16.7,330.4,20.2,7,Partially cloudy
warsaw,2022-07-01,35.0,21.7,28.7,34.7,21.7,28.8,16.2,49.6,0.0,0,0.0,0.0,0.0,46.8,26.2,110.9,25.5,18.4,399.2,24.5,8,Partially cloudy
warsaw,2022-07-02,20.1,17.8,19.0,20.1,17.8,19.0,17.0,88.1,10.721,100,8.33,0.0,0.0,54.0,36.8,287.7,89.2,13.9,85.1,5.0,3,"Rain, Partially cloudy"
warsaw,2022-07-03,25.2,16.1,20.8,25.2,16.1,20.8,13.4,64.3,0.0,0,0.0,0.0,0.0,21.6,19.5,40.2,51.0,18.7,418.8,27.1,8,Partially cloudy
warsaw,2022-07-04,27.1,16.1,22.2,27.4,16.1,22.3,15.6,68.6,0.0,0,0.0,0.0,0.0,15.0,11.1,212.6,45.8,17.2,368.3,22.6,9,Partially cloudy
warsaw,2022-07-05,24.6,16.7,19.9,24.6,16.7,19.9,14.9,74.6,3.863,100,4.17,0.0,0.0,18.0,39.9,349.8,62.6,15.8,210.9,13.0,8,"Rain, Partially cloudy"
warsaw,2022-07-06,23.0,14.4,18.0,23.0,14.4,18.0,12.1,71.2,6.278,100,8.33,0.0,0.0,32.4,23.4,315.1,61.2,15.7,205.1,12.6,8,"Rain, Partially cloudy"
warsaw,2022-07-07,21.1,13.1,17.3,21.1,13.1,17.3,9.4,62.0,0.0,0,0.0,0.0,0.0,16.9,14.2,246.0,55.9,17.3,330.8,20.1,9,Partially cloudy
warsaw,2022-07-08,20.2,14.4,17.6,20.2,14.4,17.6,13.4,76.9,20.282,100,8.33,0.0,0.0,46.8,16.0,261.5,57.7,17.1,242.2,14.8,7,"Rain, Partially cloudy"
warsaw,2022-07-09,21.4,13.0,16.9,21.4,13.0,16.9,11.0,70.2,0.0,0,0.0,0.0,0.0,43.2,26.3,266.2,62.9,18.7,267.4,16.2,7,Partially cloudy
warsaw,2022-07-10,18.8,11.2,14.7,18.8,11.2,14.7,10.1,75.5,0.579,100,4.17,0.0,0.0,32.4,24.3,276.0,46.3,17.1,277.7,16.7,10,"Rain, Partially cloudy"
warsaw,2022-07-11,17.9,9.4,13.0,17.9,7.8,12.8,10.3,84.7,8.016,100,12.5,0.0,0.0,36.0,20.8,275.5,55.9,16.9,191.8,11.8,7,"Rain, Partially cloudy"
warsaw,2022-07-12,20.0,11.4,16.6,20.0,11.4,16.6,10.7,70.8,0.0,0,0.0,0.0,0.0,57.7,36.1,284.7,69.2,18.8,193.7,10.4,5,Partially cloudy
warsaw,2022-07-13,26.2,16.0,21.0,26.2,16.0,21.0,12.2,58.7,0.0,0,0.0,0.0,0.0,58.0,38.7,287.7,65.5,18.9,273.4,16.9,8,Partially cloudy
warsaw,2022-07-14,24.5,17.1,21.4,24.5,17.1,21.4,10.8,53.7,0.0,0,0.0,0.0,0.0,43.2,25.2,279.2,49.7,19.2,399.2,24.4,8,Partially cloudy
warsaw,2022-07-15,19.9,12.7,17.2,19.9,12.7,17.2,7.3,53.2,0.0,0,0.0,0.0,0.0,50.4,30.2,280.3,54.7,19.1,408.6,25.0,10,Partially cloudy
warsaw,2022-07-16,20.2,10.1,14.1,20.2,10.1,14.1,8.2,69.4,0.0,0,0.0,0.0,0.0,64.8,19.5,247.4,63.4,17.8,200.4,12.2,9,Partially cloudy
warsaw,2022-07-17,21.7,11.0,16.2,21.7,11.0,16.2,9.9,69.8,6.857,100,4.17,0.0,0.0,47.2,23.5,280.1,60.7,17.6,309.9,19.0,9,"Rain, Partially cloudy"
warsaw,2022-07-18,23.9,10.9,18.2,23.9,10.9,18.2,10.2,61.4,0.0,0,0.0,0.0,0.0,21.6,17.8,263.7,59.6,18.9,361.5,22.4,9,Partially cloudy
warsaw,2022-07-19,28.6,17.0,22.3,27.9,17.0,22.1,12.8,57.3,0.0,0,0.0,0.0,0.0,36.0,16.6,251.0,52.6,18.9,343.6,19.7,8,Partially cloudy
warsaw,2022-07-20,30.7,17.9,24.7,29.7,17.9,24.4,12.6,49.2,0.0,0,0.0,0.0,0.0,28.9,19.7,2.4,10.7,18.6,381.9,23.2,7,Clear
warsaw,2022-07-21,30.4,16.5,23.9,29.4,16.5,23.6,12.7,52.1,0.0,0,0.0,0.0,0.0,18.0,12.2,145.9,3.5,18.8,382.6,23.5,7,Clear
warsaw,2022-07-22,31.5,16.5,25.3,31.6,16.5,25.4,15.4,56.5,0.0,0,0.0,0.0,0.0,33.5,16.6,256.7,28.0,18.6,362.1,22.5,9,Partially cloudy
warsaw,2022-07-23,31.0,18.8,23.6,30.4,18.8,23.5,16.0,65.9,8.692,100,4.17,0.0,0.0,72.0,42.3,284.5,44.0,16.9,332.8,19.0,8,"Rain, Partially cloudy"
warsaw,2022-07-24,22.1,16.8,19.3,22.1,16.8,19.3,14.1,73.2,0.29,100,4.17,0.0,0.0,43.2,22.7,292.5,48.1,17.2,230.5,13.1,7,"Rain, Partially cloudy"
warsaw,2022-07-25,27.4,13.0,21.1,27.1,13.0,21.1,12.9,63.0,0.0,0,0.0,0.0,0.0,14.4,12.7,157.1,21.6,18.2,392.7,24.0,8,Partially cloudy
warsaw,2022-07-26,26.0,16.7,19.8,26.0,16.7,19.8,15.1,75.5,2.897,100,4.17,0.0,0.0,43.4,24.1,227.5,64.3,17.4,154.1,9.2,5,"Rain, Partially cloudy"
warsaw,2022-07-27,21.9,15.5,18.7,21.9,15.5,18.7,11.8,66.4,0.0,0,0.0,0.0,0.0,32.4,21.4,285.8,49.1,17.3,330.5,20.1,8,Partially cloudy
warsaw,2022-07-28,23.2,10.7,17.9,23.2,10.7,17.9,8.5,56.3,0.0,0,0.0,0.0,0.0,18.0,13.6,271.8,30.7,19.1,347.7,21.2,9,Partially cloudy
warsaw,2022-07-29,24.1,13.9,19.7,24.1,13.9,19.7,10.4,57.4,0.0,0,0.0,0.0,0.0,32.5,17.9,71.5,39.6,19.0,346.5,21.1,7,Partially cloudy
warsaw,2022-07-30,21.5,16.8,18.6,21.5,16.8,18.6,13.0,70.9,0.0,0,0.0,0.0,0.0,36.4,26.1,50.7,72.4,17.2,109.3,6.1,4,Partially cloudy
warsaw,2022-07-31,17.5,14.9,16.3,17.5,14.9,16.3,15.3,94.2,24.532,100,8.33,0.0,0.0,37.8,21.1,3.3,90.3,11.4,49.8,2.7,1,"Rain, Overcast"
warsaw,2022-08-01,24.9,13.0,18.9,24.9,13.0,18.9,13.8,74.6,0.0,0,0.0,0.0,0.0,32.4,16.2,282.1,58.7,16.2,326.9,20.1,8,Partially cloudy
warsaw,2022-08-02,26.1,17.6,22.3,26.1,17.6,22.3,14.4,63.5,0.0,0,0.0,0.0,0.0,14.4,12.9,317.1,62.0,18.8,338.8,20.8,9,Partially cloudy
warsaw,2022-08-03,28.0,15.2,22.2,27.8,15.2,22.2,14.9,66.7,0.0,0,0.0,0.0,0.0,10.8,7.5,247.6,38.9,15.8,353.9,21.5,7,Partially cloudy
warsaw,2022-08-04,28.9,17.1,23.4,28.2,17.1,23.2,13.4,56.2,0.0,0,0.0,0.0,0.0,36.0,13.2,128.3,26.8,18.7,382.0,22.1,7,Partially cloudy
warsaw,2022-08-05,30.9,17.2,24.6,30.9,17.2,24.7,15.4,58.0,0.0,0,0.0,0.0,0.0,36.0,19.7,128.3,21.7,18.6,381.3,22.0,7,Partially cloudy
warsaw,2022-08-06,22.3,15.4,18.8,22.3,15.4,18.8,15.7,82.6,11.59,100,4.17,0.0,0.0,201.6,25.4,311.8,65.0,15.2,139.1,8.2,5,"Rain, Partially cloudy"
warsaw,2022-08-07,22.0,11.7,17.6,22.0,11.7,17.6,8.9,59.6,0.0,0,0.0,0.0,0.0,32.4,16.7,357.2,28.4,18.6,417.6,24.0,8,Partially cloudy
warsaw,2022-08-08,23.9,11.8,18.9,23.9,11.8,18.9,10.0,60.1,0.0,0,0.0,0.0,0.0,194.4,14.2,53.5,52.4,18.6,379.4,20.5,8,Partially cloudy
warsaw,2022-08-09,23.7,17.1,19.8,23.7,17.1,19.8,11.1,58.0,0.0,0,0.0,0.0,0.0,22.7,15.7,32.6,67.4,18.1,253.7,13.7,7,Partially cloudy
warsaw,2022-08-10,23.7,14.7,19.5,23.7,14.7,19.5,11.7,62.9,0.0,0,0.0,0.0,0.0,32.4,22.0,5.1,32.3,17.6,341.6,19.6,9,Partially cloudy
warsaw,2022-08-11,24.7,13.8,19.6,24.7,13.8,19.6,11.6,61.6,0.0,0,0.0,0.0,0.0,36.0,20.2,46.6,26.0,18.7,291.6,15.9,8,Partially cloudy
warsaw,2022-08-12,25.4,18.4,21.3,25.4,18.4,21.3,15.5,70.2,0.966,100,4.17,0.0,0.0,43.3,19.0,62.9,71.8,17.3,230.9,12.4,6,"Rain, Partially cloudy"
warsaw,2022-08-13,26.8,18.8,21.6,27.6,18.8,21.7,17.6,78.9,9.659,100,8.33,0.0,0.0,36.0,22.8,49.9,67.4,16.9,197.2,10.7,5,"Rain, Partially cloudy"
warsaw,2022-08-14,26.6,19.7,22.8,26.6,19.7,22.8,18.1,75.5,0.676,100,4.17,0.0,0.0,23.1,17.6,87.4,63.6,17.9,298.4,16.3,6,"Rain, Partially cloudy"
warsaw,2022-08-15,28.0,19.3,23.2,29.1,19.3,23.3,18.4,76.6,0.0,0,0.0,0.0,0.0,39.6,25.4,102.2,64.7,15.8,249.5,11.5,5,Partially cloudy
warsaw,2022-08-16,27.5,20.1,23.8,28.1,20.1,24.0,18.5,73.1,0.0,0,0.0,0.0,0.0,24.8,14.6,76.8,65.2,15.2,282.3,15.3,7,Partially cloudy
warsaw,2022-08-17,28.8,18.8,23.8,29.3,18.8,24.0,17.8,70.9,0.0,0,0.0,0.0,0.0,18.0,14.3,80.1,38.7,15.6,337.9,18.4,7,Partially cloudy
warsaw,2022-08-18,29.0,18.2,24.3,29.3,18.2,24.4,17.4,68.3,0.0,0,0.0,0.0,0.0,18.0,18.2,122.5,37.8,15.2,363.3,19.5,7,Partially cloudy
warsaw,2022-08-19,31.8,20.5,26.2,32.3,20.5,26.4,17.3,60.2,0.0,0,0.0,0.0,0.0,39.6,26.2,115.2,52.9,17.4,328.8,17.8,6,Partially cloudy
warsaw,2022-08-20,30.0,21.0,25.1,30.2,21.0,25.2,16.5,60.4,0.0,0,0.0,0.0,0.0,27.4,17.9,114.1,65.4,17.8,291.5,16.0,6,Partially cloudy
warsaw,2022-08-21,27.1,18.7,23.0,27.4,18.7,23.0,15.9,65.6,0.0,0,0.0,0.0,0.0,18.0,15.8,82.4,60.3,18.8,266.0,14.6,7,Partially cloudy
warsaw,2022-08-22,26.0,18.9,22.6,26.0,18.9,22.6,16.2,68.4,0.0,0,0.0,0.0,0.0,18.0,15.2,45.1,52.9,18.0,212.3,11.6,7,Partially cloudy
warsaw,2022-08-23,29.9,19.3,23.1,30.4,19.3,23.3,18.4,76.6,1.352,100,4.17,0.0,0.0,21.6,17.3,41.9,62.5,15.4,193.3,10.6,7,"Rain, Partially cloudy"
warsaw,2022-08-24,29.9,17.8,23.2,30.4,17.8,23.5,18.0,74.6,0.869,100,4.17,0.0,0.0,18.0,17.5,286.2,53.2,14.5,194.7,10.7,4,"Rain, Partially cloudy"
warsaw,2022-08-25,32.3,20.0,25.6,30.8,20.0,25.2,14.7,56.9,0.29,100,4.17,0.0,0.0,21.6,15.6,76.0,48.1,18.2,312.2,16.7,6,"Rain, Partially cloudy"
warsaw,2022-08-26,31.5,16.2,24.8,30.0,16.2,24.3,11.9,47.4,0.0,0,0.0,0.0,0.0,21.6,15.0,88.8,53.6,19.2,293.0,16.0,6,Partially cloudy
warsaw,2022-08-27,31.5,17.4,24.6,29.8,17.4,24.2,12.6,50.4,0.0,0,0.0,0.0,0.0,14.4,13.3,101.5,29.2,18.4,314.9,17.1,6,Partially cloudy
warsaw,2022-08-28,30.4,16.3,23.2,29.9,16.3,23.1,13.8,57.4,0.0,0,0.0,0.0,0.0,18.0,12.2,187.9,26.9,18.2,377.1,10.9,6,Partially cloudy
warsaw,2022-08-29,23.2,16.5,19.8,23.2,16.5,19.8,14.7,74.9,0.579,100,4.17,0.0,0.0,43.2,25.0,266.0,58.9,15.6,270.3,12.5,8,"Rain, Partially cloudy"
warsaw,2022-08-30,19.9,14.2,17.0,19.9,14.2,17.0,13.5,80.2,0.0,0,0.0,0.0,0.0,25.2,21.3,286.0,60.6,16.9,114.2,6.2,3,Partially cloudy
warsaw,2022-08-31,22.3,13.7,17.6,22.3,13.7,17.6,9.5,62.5,0.0,0,0.0,0.0,0.0,25.2,19.8,340.3,65.7,18.8,266.3,14.4,7,Partially cloudy
warsaw,2022-09-01,19.8,8.7,15.0,19.8,7.4,14.9,6.9,61.3,0.0,0,0.0,0.0,0.0,25.2,21.3,327.1,31.5,18.3,287.1,15.6,8,Partially cloudy
warsaw,2022-09-02,20.9,8.3,15.2,20.9,7.5,15.2,4.5,51.1,0.0,0,0.0,0.0,0.0,32.4,15.1,45.3,34.5,18.8,291.9,15.7,6,Partially cloudy
warsaw,2022-09-03,21.9,9.2,15.8,21.9,8.2,15.7,3.4,46.2,0.0,0,0.0,0.0,0.0,32.4,15.6,79.4,22.9,18.9,326.9,17.6,6,Partially cloudy
warsaw,2022-09-04,22.2,7.9,16.1,22.2,7.2,16.1,6.3,54.5,0.0,0,0.0,0.0,0.0,21.6,17.8,79.5,32.9,18.3,244.6,13.2,6,Partially cloudy
warsaw,2022-09-05,20.5,8.4,15.8,20.5,7.4,15.7,3.3,44.8,0.0,0,0.0,0.0,0.0,21.6,17.9,54.7,20.1,18.6,318.2,17.2,6,Partially cloudy
warsaw,2022-09-06,19.9,8.4,14.1,19.9,7.8,13.9,2.1,47.0,0.0,0,0.0,0.0,0.0,32.4,17.9,98.3,28.9,18.7,334.1,16.9,6,Partially cloudy
warsaw,2022-09-07,20.9,3.8,13.6,20.9,3.8,13.5,0.9,46.6,0.0,0,0.0,0.0,0.0,21.6,18.7,118.4,32.0,18.7,343.4,17.2,6,Partially cloudy
