date,city,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,city_id,lon,lat,area,density,no_people
2023-01-14,rzeszów,0.4963256181451937,0.4028463342950731,0.3320553265235973,0.9093856180367859,0.9093856180367859,0.7107674607110366,0.38758818516489807,0.5810921509358077,-0.5583330500940373,0.7261346768497488,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,0.47388502314911374,0.2807471323492957,0.08522819371700908,-0.7516984129107087,0.7911395487440628,-0.31312164599341513,-0.315475544627609,-0.35369489685893296,3,rzeszow,50.033611,22.004722,129.01,1539.0,198609
2023-01-15,rzeszów,0.1467126041058119,0.15389635242733116,0.1882787933896686,0.2873763567546848,0.2873763567546848,0.7723473138471826,0.024371670872437783,-0.578116230897877,-0.49134178424714847,1.0548884777506533,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,2.4329195142720867,3.035990633989051,0.07170060615460899,0.9738983006062136,-0.0327281277125619,0.09778474830471244,0.1453410368203075,0.7356853854665806,2,rzeszow,50.033611,22.004722,129.01,1539.0,198609
2023-01-16,rzeszów,-0.4214085437081836,0.00452636330668597,-0.19512529496747472,-0.5523361459761515,-0.5523361459761515,-0.2129303363311544,0.427945575641838,1.2954880141588925,-0.45784615132370415,1.0548884777506533,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,-0.2586235257055627,-0.665498110638095,-1.2438572842888744,0.9805608361796377,-0.7596701951742898,-0.7703273523251343,-0.7762921260755258,-0.35369489685893296,4,rzeszow,50.033611,22.004722,129.01,1539.0,198609
2023-01-17,rzeszów,0.1467126041058119,0.8509563016570086,0.5716828817468119,-0.4590347567838364,-0.4590347567838364,-0.08977063005886228,0.427945575641838,0.028446294480214185,-0.357359252553371,-1.419416444819312,0.40251699645699945,-0.25558061523008474,-0.3219809097811529,0.3801920692258416,1.1295847767938665,-0.8109744822920477,0.5541585594804751,0.7426767442466143,-1.0018239124930934,-0.9737849466960614,-1.4430751791844465,0,rzeszow,50.033611,22.004722,129.01,1539.0,198609
2023-01-18,rzeszów,1.6762695405281074,0.15389635242733116,1.3864165695057418,0.4117782090111051,0.4117782090111051,0.5260279013025984,0.5490177470726582,-0.9690120805859811,-0.2903679867064822,-0.9245554603053191,0.07827239560672856,-0.25558061523008474,-0.3219809097811529,2.1603581937680207,2.3402220729689107,-0.4389658243260241,0.054468391473644434,0.4276685150131988,0.3813680345104623,0.3428338574408434,-0.35369489685893296,1,rzeszow,50.033611,22.004722,129.01,1539.0,198609
2023-01-19,rzeszów,-0.5088117972180292,-0.7921135786700884,-0.674380405413904,-1.1121444811300425,-1.1121444811300425,-0.6131993817161038,-0.29848745294308243,0.62152965262768,0.7145010009968494,-0.5923410930791418,0.07827239560672856,0.37249515198427247,0.0536634849635255,-1.1785179824067853,-0.8185671940625261,-0.9056675952288531,0.8339850535643005,-0.5173561726870471,1.7529851535056202,1.593621721370903,1.8250656677920942,0,rzeszow,50.033611,22.004722,129.01,1539.0,198609
2023-01-13,suwałki,-0.24660203668849287,0.8011663052834601,0.3320553265235973,0.34957728288289497,0.34957728288289497,0.34128834189416013,1.1543786042267585,1.5650713587713776,-0.189881087936149,1.3836422786515576,0.40251699645699945,-0.25558061523008474,-0.3219809097811529,-0.9059566619027192,-0.9716362774869567,-0.05004768190699948,0.8206599824174515,0.4276685150131988,-1.3201316827240372,-1.3687705879371328,-1.4430751791844465,2,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-14,suwałki,-0.2029004099335699,0.5522163234157182,0.14035328234502564,0.4117782090111051,0.4117782090111051,0.5876077544387445,0.8315194804112384,0.9180713317014139,-0.5583330500940373,0.8887812941375648,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,0.07356058365876743,-0.8185671940625261,0.34225235740262616,0.0478058559002204,0.9365279622364087,-0.6024923462033639,-0.57879930545499,-0.35369489685893296,3,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-15,suwałki,-0.5525134239729521,0.30326634154797627,-0.003423250788903054,0.1629745044982645,0.1629745044982645,0.6183976810068174,0.427945575641838,0.5810921509358077,0.3460490388389612,1.2175350950384694,-0.24675163938020203,-0.15090132069435852,-0.3219809097811529,1.0275252054229975,0.43381621577372625,-0.009464919219796334,0.9472481583125156,-0.05695952996128651,-1.3027694407114403,-1.3687705879371328,-1.4430751791844465,2,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-16,suwałki,-0.6399166774827975,-0.5431635968023464,-0.8181569385478329,0.038572652241844474,0.038572652241844474,-0.767149014556469,-0.6617039672355427,0.05540462894146115,-0.5918286830174817,0.23127369233575584,-0.8960202752174037,-0.25558061523008474,-0.3219809097811529,-0.5652550112726369,-0.7211595955197061,0.031117843467405853,-0.6784105216030406,0.9365279622364087,1.0816451290185387,1.1328051399229861,0.7356853854665806,5,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-17,suwałki,-0.6399166774827975,-0.14484362581395924,-0.4826783612353323,-0.9255417027454121,-0.9255417027454121,-0.736359087988396,0.306873404211018,1.551592191540754,0.2790577729920725,0.23127369233575584,2.676126373092194,0.1631365629128201,-0.1341587124088137,0.07356058365876743,-0.5680905120952755,-2.288863423484341,0.9539106938859397,-1.753157687371985,-1.0886351225560782,-1.0396158869029066,-1.4430751791844465,4,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-18,suwałki,0.5400272449001163,0.054316359680234294,0.23620430443431137,-0.272431978399206,-0.272431978399206,-0.2129303363311544,0.18580123278019792,0.09584213063333544,-0.22337672085959343,-0.10094067489042137,-0.24675163938020203,-0.25558061523008474,-0.22806981109498328,0.5675779770723866,0.37815473089211527,-1.4839719635214896,0.9205980160188176,0.9365279622364087,-1.111784778572874,-1.171277767316597,-1.4430751791844465,2,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-19,suwałki,-1.2954410788066384,-1.2402235460320237,-1.2974120489942622,-1.9518569838608788,-1.9518569838608788,-1.5368971787582948,-2.154927414882324,-1.899074619499055,-0.5583330500940373,-0.7584482766922304,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,0.0480079598615109,-0.19237548914439992,0.27799631648122186,-2.0375677785816197,0.9365279622364087,1.2784172051613039,1.2644670203366766,0.7356853854665806,1,suwalki,54.101111,22.9325,65.5,1062.1,69575
2023-01-13,szczecin,1.9384793010576444,2.1454962073692667,2.201150257264671,1.624696268511202,1.624696268511202,1.6036753311851544,1.9615264137655593,0.24411297017020142,-0.15638545501270465,1.3836422786515576,1.3768096672811314,-0.25558061523008474,-0.3219809097811529,-0.2586235257055627,0.37815473089211527,0.24417734757521972,-0.7117231994701626,-1.6562320783770879,-0.4346573400815935,-0.3813064848344543,-0.35369489685893296,3,szczecin,53.438056,14.542222,300.55,1319.2,396472
2023-01-14,szczecin,0.7148337519198074,1.7969662327544282,1.1947145253271698,0.9093856180367859,0.9093856180367859,1.234196212368278,1.0333064327959385,-0.16026204674852607,0.9489704314609603,1.3836422786515576,1.701833702268062,-0.25558061523008474,-0.3219809097811529,0.8401392975764526,0.7260390114021853,0.4809101299172347,0.7940098401237544,0.4034371127644742,-0.46359441010258845,-0.4471374250412996,-0.35369489685893296,2,szczecin,53.438056,14.542222,300.55,1319.2,396472
2023-01-15,szczecin,0.40892236463534815,1.2990662690189443,0.9071614590593126,0.8471846919085757,0.8471846919085757,1.203406285800205,0.306873404211018,-0.9959704150472299,0.2790577729920725,1.3836422786515576,0.07827239560672856,-0.25558061523008474,-0.3219809097811529,1.3000865259270635,0.9765156933694354,1.0659782919910712,-0.11875753343538983,0.18535449252595615,-0.09898732783805274,-0.0521517838002281,-0.35369489685893296,3,szczecin,53.438056,14.542222,300.55,1319.2,396472
2023-01-16,szczecin,-0.15919878317864733,0.054316359680234294,-0.051348761833546024,0.3184768198187898,0.3184768198187898,-0.42845982230766566,-0.5002744053277826,-0.8207412410491151,-0.6253243159409261,-1.582063062107128,-1.2210443102043342,-0.25558061523008474,-0.3219809097811529,0.41426223428884973,0.12767804892486467,-0.7264270600270423,-0.6450978437359185,0.9365279622364087,1.24369272113611,1.1328051399229861,0.7356853854665806,1,szczecin,53.438056,14.542222,300.55,1319.2,396472
2023-01-17,szczecin,-0.9021264380123339,-0.9414835677907335,-1.0098589827264046,-1.1121444811300425,-1.1121444811300425,-0.8595187942606881,-0.5002744053277826,0.742842157703299,-0.5918286830174817,-1.582063062107128,-0.8960202752174037,-0.25558061523008474,-0.3219809097811529,-0.7185707540561742,-1.0690438760297762,-1.5211728293180926,-1.1181378694490511,0.8880651577389594,0.2424700984096869,0.2111719770271528,-0.35369489685893296,1,szczecin,53.438056,14.542222,300.55,1319.2,396472
2023-01-18,szczecin,-1.3828443323164838,-1.1904335496584755,-1.3453375600389048,-0.7078384612966767,-0.7078384612966767,-0.736359087988396,-1.065277872004943,0.23063380293957794,-0.4243505184002598,-0.9245554603053191,-0.5717756743671325,-0.04622202615863231,-0.22806981109498328,-1.0677899459520082,-1.723066323388708,1.2384550334116828,0.9805608361796377,0.1368916880285078,-0.573555276182369,-0.4471374250412996,-0.35369489685893296,0,szczecin,53.438056,14.542222,300.55,1319.2,396472
2023-01-19,szczecin,-1.4702475858263293,-1.1904335496584755,-1.3453375600389048,-1.9829574469249835,-1.9829574469249835,-1.4137374724860026,-0.8231335291433028,0.6889254887808013,-0.4243505184002598,-1.2533092612062235,-0.24675163938020203,0.2678158574485463,0.14757458364969506,-0.5056322224123728,-0.8742286789441371,0.7345523967122508,0.6740841998021153,-0.3961991614434259,0.016760952245926823,0.013679156406617198,-0.35369489685893296,0,szczecin,53.438056,14.542222,300.55,1319.2,396472
